                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                  1.103,                0.73343,                 1.0636,                 0.9381,                0.89268,                  0.958,                0.72665,                0.90157,                0.59847,                   1.03,              0.0017089,              0.0017089,              0.0017089
                    149,                 1.0636,                0.71591,                 1.0539,                0.93698,                0.90434,                0.96253,                0.72985,                0.91371,                0.58686,                 1.0312,               0.001707,               0.001707,               0.001707
                    150,                 1.0928,                0.74073,                 1.0669,                0.91297,                0.88751,                 0.9484,                0.71164,                0.92579,                0.65081,                 1.0364,               0.001705,               0.001705,               0.001705
                    151,                 1.0716,                 0.7441,                 1.0725,                0.93551,                0.89934,                0.95978,                0.71758,                 0.9319,                0.60322,                 1.0465,               0.001703,               0.001703,               0.001703
                    152,                 1.0692,                0.72071,                 1.0545,                0.95273,                0.89268,                0.96144,                0.72184,                  0.934,                0.60837,                 1.0384,               0.001701,               0.001701,               0.001701
                    153,                 1.0747,                0.71808,                 1.0523,                0.94539,                0.89991,                 0.9618,                 0.7349,                0.88825,                0.58427,                 1.0154,               0.001699,               0.001699,               0.001699
                    154,                  1.036,                0.70159,                 1.0409,                0.93505,                0.89725,                0.95869,                0.72679,                 0.9024,                0.62643,                 1.0181,              0.0016971,              0.0016971,              0.0016971
                    155,                 1.0637,                0.70636,                 1.0509,                0.93469,                 0.9008,                0.96064,                0.72217,                 0.9046,                0.59518,                 1.0227,              0.0016951,              0.0016951,              0.0016951
                    156,                 1.0535,                0.70686,                  1.039,                0.94599,                0.91364,                0.96868,                0.73552,                 0.9076,                0.59135,                 1.0249,              0.0016931,              0.0016931,              0.0016931
                    157,                 1.0571,                0.70606,                 1.0608,                0.93979,                0.91098,                0.96679,                0.74464,                0.88069,                0.57144,                 1.0216,              0.0016911,              0.0016911,              0.0016911
                    158,                 1.0636,                0.70696,                 1.0579,                0.91839,                0.91984,                0.96207,                0.73903,                0.88419,                0.57415,                 1.0218,              0.0016891,              0.0016891,              0.0016891
                    159,                 1.0732,                0.70924,                 1.0615,                0.94837,                0.88664,                 0.9601,                0.73187,                0.89651,                0.58239,                 1.0284,              0.0016872,              0.0016872,              0.0016872
                    160,                 1.0453,                0.70889,                 1.0602,                 0.9492,                0.89947,                0.96538,                0.73579,                0.89356,                0.58324,                 1.0197,              0.0016852,              0.0016852,              0.0016852
                    161,                 1.0808,                 0.7135,                 1.0792,                0.94173,                0.91364,                0.96684,                0.74706,                0.86864,                0.57288,                 1.0179,              0.0016832,              0.0016832,              0.0016832
                    162,                 1.0586,                0.71146,                  1.055,                 0.9372,                 0.9101,                 0.9658,                0.73269,                0.92352,                0.58622,                 1.0358,              0.0016812,              0.0016812,              0.0016812
                    163,                 1.0835,                0.69629,                 1.0488,                0.93854,                0.90833,                0.96343,                0.71792,                0.96024,                0.59967,                 1.0399,              0.0016792,              0.0016792,              0.0016792
                    164,                  1.069,                0.69605,                 1.0555,                0.95938,                0.89548,                0.96585,                0.73545,                0.90738,                0.57569,                 1.0204,              0.0016773,              0.0016773,              0.0016773
                    165,                  1.052,                0.69188,                 1.0453,                0.95157,                0.91375,                0.97121,                0.74825,                0.86657,                0.55142,                 1.0059,              0.0016753,              0.0016753,              0.0016753
                    166,                  1.055,                0.70696,                 1.0593,                 0.9444,                0.92526,                 0.9711,                0.75814,                0.84199,                0.57541,                0.99916,              0.0016733,              0.0016733,              0.0016733
                    167,                 1.0263,                0.66421,                 1.0368,                0.94338,                0.93268,                0.97381,                0.75708,                0.85128,                0.53711,                 1.0064,              0.0016713,              0.0016713,              0.0016713
                    168,                  1.022,                0.66481,                 1.0286,                0.93944,                0.91371,                0.96918,                0.75351,                 0.8498,                0.54969,                 1.0037,              0.0016693,              0.0016693,              0.0016693
                    169,                 1.0285,                0.67259,                 1.0494,                0.95286,                0.91541,                0.97188,                0.75766,                0.83567,                0.53961,                 1.0002,              0.0016674,              0.0016674,              0.0016674
                    170,                 1.0277,                0.69822,                 1.0442,                0.94308,                0.91364,                0.96773,                 0.7428,                0.88201,                0.56046,                 1.0166,              0.0016654,              0.0016654,              0.0016654
                    171,                 1.0304,                0.69001,                 1.0649,                0.95947,                0.92826,                0.97317,                0.76284,                0.83499,                 0.5451,                 1.0006,              0.0016634,              0.0016634,              0.0016634
                    172,                 1.0046,                0.66705,                 1.0239,                0.95887,                0.91585,                0.96987,                0.75879,                0.84124,                0.53711,                0.99855,              0.0016614,              0.0016614,              0.0016614
                    173,                  1.046,                0.68142,                 1.0407,                0.94197,                0.91143,                0.97014,                0.74642,                0.86457,                0.56577,                 1.0133,              0.0016594,              0.0016594,              0.0016594
                    174,                 1.0121,                0.67563,                 1.0424,                 0.9545,                 0.9291,                0.97363,                0.76378,                0.84718,                0.52754,                0.99806,              0.0016575,              0.0016575,              0.0016575
                    175,                 0.9926,                 0.6566,                 1.0216,                0.94448,                0.93268,                 0.9716,                0.75935,                0.83461,                 0.5451,                 0.9949,              0.0016555,              0.0016555,              0.0016555
                    176,                 1.0152,                0.67889,                 1.0445,                0.95862,                0.92332,                0.97397,                 0.7606,                0.84838,                0.53505,                  1.003,              0.0016535,              0.0016535,              0.0016535
                    177,                 1.0196,                0.66485,                 1.0419,                0.96654,                0.92108,                0.97368,                0.77335,                0.81458,                0.51656,                0.98802,              0.0016515,              0.0016515,              0.0016515
                    178,                 1.0031,                0.65889,                 1.0263,                0.93616,                 0.9287,                 0.9686,                0.75816,                0.83257,                0.56907,                0.99221,              0.0016495,              0.0016495,              0.0016495
                    179,                 1.0335,                0.67608,                 1.0296,                0.94992,                 0.9318,                0.97343,                0.76566,                0.83244,                0.53949,                0.99484,              0.0016476,              0.0016476,              0.0016476
                    180,                0.98619,                0.64183,                 1.0088,                0.96813,                0.93446,                0.97786,                0.77524,                0.80507,                0.51056,                0.98424,              0.0016456,              0.0016456,              0.0016456
                    181,                0.99811,                0.65123,                 1.0327,                0.96231,                0.93623,                0.97664,                0.76872,                0.81075,                0.52525,                 0.9833,              0.0016436,              0.0016436,              0.0016436
                    182,                 1.0059,                0.67239,                  1.042,                0.95825,                 0.9251,                0.96996,                0.76032,                0.84455,                0.53752,                 1.0009,              0.0016416,              0.0016416,              0.0016416
                    183,                0.98973,                0.65513,                 1.0139,                0.95874,                0.92611,                0.97516,                0.77166,                 0.8061,                0.52561,                0.97856,              0.0016396,              0.0016396,              0.0016396
                    184,                0.98213,                0.63721,                 1.0149,                0.95613,                0.92656,                0.97278,                0.76218,                0.83638,                0.53491,                0.99491,              0.0016377,              0.0016377,              0.0016377
                    185,                0.98985,                0.64148,                 1.0085,                0.96235,                0.92835,                0.97629,                0.76894,                0.83152,                0.52521,                0.99202,              0.0016357,              0.0016357,              0.0016357
                    186,                 1.0074,                0.64742,                 1.0409,                0.96561,                0.93276,                 0.9782,                0.75938,                0.85401,                0.51781,                 0.9986,              0.0016337,              0.0016337,              0.0016337
                    187,                 1.0082,                0.65992,                 1.0283,                 0.9653,                0.93047,                0.97683,                 0.7778,                0.80896,                 0.5066,                0.98305,              0.0016317,              0.0016317,              0.0016317
                    188,                 0.9862,                0.65805,                 1.0321,                0.97144,                0.91894,                0.97574,                0.77009,                0.83514,                 0.5117,                0.98837,              0.0016297,              0.0016297,              0.0016297
                    189,                 0.9736,                0.64329,                 1.0277,                0.96732,                 0.9306,                0.97773,                0.77608,                0.79678,                 0.5151,                0.97634,              0.0016278,              0.0016278,              0.0016278
                    190,                0.97082,                0.62781,                 1.0071,                0.95465,                0.93227,                0.97678,                0.77394,                0.81155,                0.52162,                0.98279,              0.0016258,              0.0016258,              0.0016258
                    191,                 0.9895,                0.62765,                 1.0236,                0.96161,                  0.938,                0.97913,                0.77555,                0.81434,                0.51086,                 0.9835,              0.0016238,              0.0016238,              0.0016238
                    192,                0.96695,                0.61181,                 1.0055,                0.95734,                  0.938,                0.97939,                0.78619,                0.76809,                0.48263,                0.97039,              0.0016218,              0.0016218,              0.0016218
                    193,                0.99041,                 0.6301,                 1.0171,                 0.9635,                0.93518,                 0.9761,                 0.7783,                0.79569,                0.50932,                0.97782,              0.0016198,              0.0016198,              0.0016198
                    194,                0.97274,                0.62706,                 1.0173,                0.96534,                 0.9349,                0.97635,                0.77412,                0.79893,                0.50781,                0.98073,              0.0016179,              0.0016179,              0.0016179
                    195,                  1.003,                0.64857,                 1.0173,                 0.9661,                0.94154,                0.97676,                0.77977,                0.79572,                0.49786,                0.97669,              0.0016159,              0.0016159,              0.0016159
                    196,                0.94608,                0.61621,                 1.0017,                0.96072,                0.93154,                0.97506,                0.77244,                0.81289,                 0.5159,                0.98326,              0.0016139,              0.0016139,              0.0016139
                    197,                0.96333,                0.62569,                 1.0072,                0.96017,                 0.9473,                0.97711,                0.77873,                0.79181,                0.51047,                0.97309,              0.0016119,              0.0016119,              0.0016119
                    198,                0.98829,                0.63273,                 1.0178,                0.96774,                 0.9432,                0.97971,                0.78679,                0.79384,                0.50079,                0.97626,              0.0016099,              0.0016099,              0.0016099
                    199,                0.96909,                0.62769,                 1.0196,                0.96554,                0.94243,                0.98087,                0.78683,                0.78212,                0.49598,                0.97071,               0.001608,               0.001608,               0.001608
                    200,                0.97213,                0.62616,                 1.0176,                0.97265,                0.92916,                0.98222,                0.78378,                0.77254,                0.48716,                0.96412,               0.001606,               0.001606,               0.001606
                    201,                0.97635,                0.62764,                 1.0073,                0.96619,                0.93888,                0.97937,                0.78995,                0.77064,                0.49618,                0.96561,               0.001604,               0.001604,               0.001604
                    202,                0.96034,                0.62618,                 1.0082,                0.96187,                0.94464,                0.98015,                0.79105,                0.77557,                0.49264,                0.96505,               0.001602,               0.001602,               0.001602
                    203,                0.94102,                0.61411,                0.99638,                0.97684,                0.93417,                0.98141,                0.77393,                0.81322,                0.51005,                0.97558,                 0.0016,                 0.0016,                 0.0016
                    204,                0.97333,                0.61775,                 1.0245,                 0.9683,                0.94331,                0.98367,                0.78936,                0.78363,                0.48594,                0.97446,              0.0015981,              0.0015981,              0.0015981
                    205,                0.94758,                0.62167,                 1.0238,                0.96998,                0.94553,                0.98267,                0.79319,                0.76362,                0.49397,                0.96659,              0.0015961,              0.0015961,              0.0015961
                    206,                0.96539,                0.61806,                 1.0165,                0.96685,                 0.9411,                0.98052,                 0.7756,                0.80487,                0.50581,                0.97823,              0.0015941,              0.0015941,              0.0015941
                    207,                0.95597,                0.61417,                 1.0117,                0.96161,                0.92383,                0.97504,                0.77047,                0.81771,                0.51078,                0.98141,              0.0015921,              0.0015921,              0.0015921
                    208,                0.98491,                0.62616,                 1.0258,                0.96608,                0.93756,                0.98067,                0.78066,                0.79775,                0.50901,                0.97543,              0.0015901,              0.0015901,              0.0015901
                    209,                0.93969,                 0.6025,                0.99101,                0.97047,                0.94603,                0.98101,                0.78893,                0.76779,                0.48624,                0.96344,              0.0015882,              0.0015882,              0.0015882
                    210,                0.93118,                 0.6085,                 1.0055,                 0.9725,                0.95084,                0.98361,                0.80254,                0.74344,                0.46809,                0.95415,              0.0015862,              0.0015862,              0.0015862
                    211,                0.94742,                0.59991,                0.99305,                0.96686,                0.94323,                 0.9805,                0.78898,                0.77064,                0.49856,                0.96028,              0.0015842,              0.0015842,              0.0015842
                    212,                0.98765,                0.62336,                 1.0091,                0.97206,                0.95523,                 0.9829,                0.79213,                0.77662,                0.47842,                0.96747,              0.0015822,              0.0015822,              0.0015822
                    213,                0.94746,                0.60467,                0.99823,                0.97498,                0.94904,                0.98321,                0.79038,                0.76718,                0.47005,                 0.9572,              0.0015802,              0.0015802,              0.0015802
                    214,                0.93723,                0.61333,                 1.0144,                0.96655,                0.94696,                0.98307,                0.79973,                0.74738,                0.48778,                0.94897,              0.0015783,              0.0015783,              0.0015783
                    215,                0.93145,                0.59323,                 1.0066,                0.97537,                0.94818,                0.98048,                0.79964,                0.75154,                0.47788,                0.95845,              0.0015763,              0.0015763,              0.0015763
                    216,                0.92896,                0.59906,                0.98931,                0.97017,                0.94287,                0.98186,                0.79542,                0.74716,                0.47961,                0.95663,              0.0015743,              0.0015743,              0.0015743
                    217,                0.93864,                0.60783,                 1.0011,                0.97558,                0.94464,                0.98139,                0.79896,                0.75018,                0.48872,                0.95593,              0.0015723,              0.0015723,              0.0015723
                    218,                0.94792,                0.61524,                0.99864,                0.96672,                0.94641,                0.98166,                0.79081,                0.76564,                0.49668,                0.95969,              0.0015703,              0.0015703,              0.0015703
                    219,                0.94052,                0.58934,                0.99315,                0.97508,                 0.9504,                0.98373,                0.78182,                0.80487,                0.47166,                0.96648,              0.0015684,              0.0015684,              0.0015684
                    220,                0.92137,                0.58619,                 1.0029,                0.96446,                0.94955,                0.98261,                0.79705,                0.74287,                0.46844,                0.95285,              0.0015664,              0.0015664,              0.0015664
