                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.3263,                0.99765,                 1.2099,                0.80705,                0.66333,                0.75082,                  0.457,                 1.3142,                  1.006,                 1.3545,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.3461,                 1.0131,                 1.1888,                0.82707,                  0.645,                0.73996,                0.45551,                  1.315,                 1.0434,                 1.3446,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.3614,                 1.0101,                  1.203,                0.75728,                0.65333,                 0.7348,                0.44408,                 1.4068,                 1.1148,                 1.3814,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.3448,                 1.0327,                 1.2142,                0.77364,                  0.665,                0.75556,                0.46426,                 1.2976,                 1.0856,                 1.3586,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.3635,                 1.0094,                 1.2155,                0.79384,                0.67333,                0.75365,                0.45334,                 1.3035,                 1.0331,                 1.3499,               0.001538,               0.001538,               0.001538
                     72,                 1.3493,                 1.0183,                 1.1985,                0.78105,                0.68372,                0.76479,                0.48179,                 1.3051,                 1.0054,                 1.3345,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.3178,                 0.9913,                 1.2008,                0.77877,                0.66299,                0.74561,                0.45725,                 1.3516,                 1.0915,                 1.3708,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.3325,                0.99094,                 1.1888,                0.83609,                0.64667,                0.76791,                0.48012,                 1.3195,                 1.0266,                  1.361,              0.0015182,              0.0015182,              0.0015182
                     75,                  1.304,                0.96136,                 1.1709,                0.81595,                   0.68,                0.76478,                0.46972,                 1.3449,                0.98343,                 1.3735,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.3134,                0.99461,                 1.2051,                0.80662,                0.65349,                0.76321,                0.48533,                 1.3505,                 1.0765,                 1.3603,               0.001505,               0.001505,               0.001505
                     77,                 1.2992,                0.97871,                 1.1843,                0.79622,                0.69026,                0.77682,                0.47278,                 1.3026,                 0.9664,                  1.355,              0.0014984,              0.0014984,              0.0014984
