                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.82588,                0.48894,                 1.3531,                0.98849,                 0.9838,                0.98706,                0.84732,                0.63391,                0.30015,                 1.1613,              0.0090166,              0.0090166,              0.0090166
                    151,                0.85412,                0.51141,                  1.373,                0.98685,                0.99051,                0.98553,                0.84453,                0.63796,                0.30432,                 1.1692,                0.00901,                0.00901,                0.00901
                    152,                0.84343,                0.50634,                 1.3815,                0.98658,                0.98925,                0.98484,                0.84009,                0.64746,                0.30598,                 1.1739,              0.0090034,              0.0090034,              0.0090034
                    153,                0.82928,                0.49464,                 1.3525,                0.98244,                0.98994,                0.98739,                0.84502,                0.63176,                0.29581,                 1.1599,              0.0089968,              0.0089968,              0.0089968
                    154,                0.83652,                0.49351,                 1.3702,                0.98754,                0.98854,                0.98761,                0.84229,                0.63308,                0.29878,                 1.1608,              0.0089902,              0.0089902,              0.0089902
                    155,                0.82032,                0.49396,                 1.3275,                0.98855,                0.98041,                0.98843,                0.84322,                0.64269,                0.30322,                 1.1715,              0.0089836,              0.0089836,              0.0089836
                    156,                0.82953,                0.48075,                 1.3316,                0.98221,                0.98589,                0.98666,                0.84545,                0.63344,                0.31155,                  1.161,               0.008977,               0.008977,               0.008977
                    157,                0.80954,                0.48924,                 1.3529,                0.98635,                0.98714,                0.98792,                0.85555,                0.63351,                0.29871,                 1.1682,              0.0089704,              0.0089704,              0.0089704
                    158,                0.81133,                0.47364,                 1.3147,                 0.9895,                 0.9872,                0.98894,                0.84985,                0.62402,                0.29509,                 1.1557,              0.0089638,              0.0089638,              0.0089638
                    159,                 0.8222,                0.48527,                 1.3376,                0.98754,                0.98865,                0.98765,                0.85024,                0.64056,                0.30404,                 1.1744,              0.0089572,              0.0089572,              0.0089572
                    160,                0.82915,                0.48971,                 1.3677,                0.98455,                0.98932,                0.98761,                0.84737,                0.63067,                0.29443,                 1.1601,              0.0089506,              0.0089506,              0.0089506
                    161,                0.80554,                 0.4695,                 1.3125,                0.98365,                0.99093,                 0.9879,                0.84941,                0.63252,                0.29526,                 1.1579,               0.008944,               0.008944,               0.008944
                    162,                0.80939,                0.47992,                 1.3278,                0.98621,                0.98608,                0.98802,                0.85031,                0.62184,                0.29991,                 1.1521,              0.0089374,              0.0089374,              0.0089374
                    163,                0.79403,                0.47138,                 1.3209,                 0.9864,                0.98592,                0.98741,                0.84623,                0.63581,                0.29362,                 1.1629,              0.0089308,              0.0089308,              0.0089308
                    164,                0.81222,                0.47812,                 1.3184,                0.98919,                0.98878,                0.98796,                0.85016,                0.62967,                0.29054,                 1.1569,              0.0089242,              0.0089242,              0.0089242
                    165,                0.82263,                0.48167,                 1.3594,                0.98745,                0.98441,                 0.9885,                0.83997,                0.65649,                0.30496,                 1.1748,              0.0089176,              0.0089176,              0.0089176
                    166,                0.81077,                0.47537,                 1.3288,                0.98895,                0.98481,                0.98863,                0.85278,                0.62487,                0.29595,                 1.1597,               0.008911,               0.008911,               0.008911
                    167,                0.80165,                0.47386,                 1.3232,                0.98918,                 0.9908,                0.98959,                0.84964,                0.62145,                 0.2851,                  1.159,              0.0089044,              0.0089044,              0.0089044
                    168,                0.80396,                0.46841,                 1.3283,                0.98791,                0.98759,                0.98737,                0.85034,                0.62604,                0.28683,                 1.1537,              0.0088978,              0.0088978,              0.0088978
                    169,                0.81863,                0.50045,                 1.3623,                0.98574,                0.98877,                0.98688,                0.84833,                0.63841,                0.29683,                 1.1641,              0.0088912,              0.0088912,              0.0088912
                    170,                0.81141,                0.48307,                 1.3371,                0.98417,                0.98706,                0.98552,                  0.851,                0.62191,                0.29466,                 1.1523,              0.0088846,              0.0088846,              0.0088846
                    171,                0.82227,                0.47354,                 1.3451,                0.98922,                0.98783,                0.98983,                0.85224,                0.62441,                0.28962,                 1.1528,               0.008878,               0.008878,               0.008878
                    172,                0.80864,                0.48288,                 1.3334,                0.98598,                0.98613,                0.98816,                0.85301,                0.62612,                0.28963,                 1.1571,              0.0088714,              0.0088714,              0.0088714
                    173,                0.79168,                0.46845,                 1.2973,                0.98655,                0.98632,                 0.9871,                0.85124,                0.62645,                0.29127,                 1.1587,              0.0088648,              0.0088648,              0.0088648
                    174,                0.83392,                0.49435,                  1.373,                0.98497,                0.98374,                0.98751,                0.85116,                 0.6267,                0.29198,                 1.1655,              0.0088582,              0.0088582,              0.0088582
                    175,                0.80125,                0.47512,                 1.3212,                0.98635,                0.98827,                0.98834,                 0.8493,                0.62287,                0.28978,                 1.1611,              0.0088516,              0.0088516,              0.0088516
                    176,                0.79295,                0.47212,                 1.3382,                0.98621,                0.98789,                0.98834,                0.85447,                0.61616,                0.29682,                 1.1515,               0.008845,               0.008845,               0.008845
                    177,                0.79247,                0.47199,                  1.325,                0.98505,                0.98889,                0.98851,                0.85033,                0.62732,                 0.2948,                 1.1588,              0.0088384,              0.0088384,              0.0088384
                    178,                0.78941,                0.46617,                 1.3124,                0.98594,                0.98778,                0.98816,                0.84538,                0.64162,                0.28814,                 1.1641,              0.0088318,              0.0088318,              0.0088318
                    179,                0.79316,                0.46822,                 1.3191,                0.98599,                0.98567,                0.98885,                0.84196,                0.64835,                0.29933,                 1.1747,              0.0088252,              0.0088252,              0.0088252
                    180,                0.80254,                0.47128,                 1.3285,                0.98476,                0.99081,                 0.9878,                0.85297,                0.62105,                  0.289,                  1.153,              0.0088186,              0.0088186,              0.0088186
                    181,                0.79304,                0.46786,                 1.3225,                0.98827,                0.98945,                0.98911,                0.84488,                0.64714,                 0.3001,                 1.1752,               0.008812,               0.008812,               0.008812
                    182,                0.79581,                  0.471,                 1.3372,                0.98454,                0.98862,                0.98892,                0.85746,                0.61473,                0.28376,                 1.1478,              0.0088054,              0.0088054,              0.0088054
                    183,                0.80839,                0.47304,                 1.3304,                 0.9857,                0.98936,                0.98675,                0.84648,                0.64803,                0.29671,                 1.1777,              0.0087988,              0.0087988,              0.0087988
                    184,                0.78653,                0.46818,                 1.3098,                0.98511,                  0.984,                0.98799,                0.85216,                0.63072,                0.29256,                 1.1603,              0.0087922,              0.0087922,              0.0087922
                    185,                0.78539,                0.45373,                 1.3021,                0.98756,                0.98363,                0.98925,                0.85506,                0.62405,                0.28876,                 1.1553,              0.0087856,              0.0087856,              0.0087856
                    186,                0.78702,                0.46824,                 1.3061,                 0.9797,                0.98284,                0.98661,                0.85258,                0.62062,                0.29206,                 1.1546,               0.008779,               0.008779,               0.008779
                    187,                0.79441,                0.46701,                 1.3314,                0.98756,                0.98783,                 0.9862,                0.84907,                0.62738,                0.29338,                 1.1598,              0.0087724,              0.0087724,              0.0087724
                    188,                0.79583,                 0.4703,                 1.3077,                0.98423,                0.98711,                 0.9859,                0.84483,                0.62157,                0.30156,                 1.1535,              0.0087658,              0.0087658,              0.0087658
                    189,                0.78986,                0.45893,                 1.3358,                0.98808,                 0.9909,                0.98795,                0.85696,                0.62268,                0.28939,                 1.1531,              0.0087592,              0.0087592,              0.0087592
                    190,                0.79119,                0.46007,                 1.3024,                0.98524,                0.98734,                0.98731,                0.85409,                0.62459,                0.28793,                 1.1588,              0.0087526,              0.0087526,              0.0087526
                    191,                0.78711,                0.49478,                 1.3231,                0.98635,                0.98739,                0.98876,                0.85143,                0.62943,                 0.2842,                 1.1579,               0.008746,               0.008746,               0.008746
                    192,                0.81803,                0.51179,                 1.3544,                0.98804,                 0.9851,                 0.9887,                0.84889,                0.61645,                0.28609,                 1.1467,              0.0087394,              0.0087394,              0.0087394
                    193,                0.78644,                0.46758,                 1.3271,                0.98267,                0.98473,                  0.988,                0.85316,                0.61504,                 0.2827,                 1.1476,              0.0087328,              0.0087328,              0.0087328
                    194,                0.78288,                0.45873,                 1.2905,                0.98316,                0.98625,                0.98818,                0.84781,                0.63198,                0.29334,                 1.1646,              0.0087262,              0.0087262,              0.0087262
                    195,                0.78294,                0.45314,                 1.3028,                0.98769,                0.98847,                0.98864,                  0.856,                0.61455,                0.27952,                 1.1508,              0.0087196,              0.0087196,              0.0087196
                    196,                0.76151,                0.44769,                 1.2856,                0.98463,                0.98837,                0.98753,                0.84696,                0.62871,                0.29465,                 1.1598,               0.008713,               0.008713,               0.008713
                    197,                0.78019,                0.45337,                 1.3058,                0.98745,                0.99049,                0.98716,                0.84672,                0.63195,                0.28525,                 1.1616,              0.0087064,              0.0087064,              0.0087064
                    198,                 0.7745,                0.46158,                 1.3061,                0.98671,                0.98799,                 0.9867,                0.84804,                0.62307,                0.28441,                 1.1588,              0.0086998,              0.0086998,              0.0086998
                    199,                0.77978,                0.45348,                 1.3261,                0.98654,                0.98941,                0.98854,                0.85435,                0.62697,                0.28635,                 1.1597,              0.0086932,              0.0086932,              0.0086932
                    200,                0.76732,                 0.4524,                 1.3112,                0.98711,                0.98954,                0.98817,                 0.8448,                0.62694,                0.28421,                 1.1548,              0.0086866,              0.0086866,              0.0086866
                    201,                0.76484,                0.44699,                 1.3064,                 0.9849,                0.98556,                 0.9876,                0.84848,                 0.6252,                0.28892,                 1.1556,                0.00868,                0.00868,                0.00868
                    202,                0.78441,                0.45637,                 1.3218,                0.98203,                0.98241,                0.98897,                0.84978,                 0.6348,                0.29609,                 1.1691,              0.0086734,              0.0086734,              0.0086734
                    203,                 0.7744,                0.45311,                 1.3011,                0.98257,                0.98388,                0.98845,                0.85228,                0.62128,                 0.2944,                 1.1557,              0.0086668,              0.0086668,              0.0086668
                    204,                0.77581,                0.45939,                 1.3095,                0.98768,                0.98992,                0.98881,                 0.8538,                0.62346,                 0.2817,                 1.1561,              0.0086602,              0.0086602,              0.0086602
                    205,                0.78406,                0.45519,                 1.3074,                0.98792,                0.99142,                0.98719,                0.84804,                0.62929,                0.28593,                 1.1574,              0.0086536,              0.0086536,              0.0086536
                    206,                0.77302,                0.44809,                 1.2912,                0.98666,                 0.9854,                0.98841,                0.85445,                0.61881,                0.28361,                 1.1494,               0.008647,               0.008647,               0.008647
                    207,                0.77006,                0.44522,                 1.3004,                0.98788,                0.98853,                0.98865,                0.85303,                 0.6399,                0.28454,                 1.1687,              0.0086404,              0.0086404,              0.0086404
                    208,                0.77207,                0.46114,                 1.3053,                0.98953,                0.99116,                 0.9887,                0.85613,                0.62953,                0.28114,                 1.1572,              0.0086338,              0.0086338,              0.0086338
                    209,                0.78371,                0.46991,                 1.2977,                 0.9879,                0.98368,                0.98813,                 0.8545,                0.62671,                0.28441,                 1.1586,              0.0086272,              0.0086272,              0.0086272
                    210,                0.75539,                0.44454,                 1.2857,                0.98384,                0.98887,                0.98724,                0.85271,                0.61847,                0.27892,                 1.1567,              0.0086206,              0.0086206,              0.0086206
                    211,                0.75187,                0.44582,                 1.2818,                0.98715,                0.98879,                0.98697,                0.85435,                0.62202,                 0.2811,                 1.1587,               0.008614,               0.008614,               0.008614
                    212,                0.76095,                0.44626,                 1.2935,                0.98421,                0.98704,                0.98498,                0.84908,                0.62165,                0.28957,                 1.1581,              0.0086074,              0.0086074,              0.0086074
                    213,                0.75473,                0.44491,                 1.2872,                 0.9853,                0.99009,                0.98647,                0.85684,                0.61103,                0.27634,                 1.1461,              0.0086008,              0.0086008,              0.0086008
                    214,                0.75564,                0.44293,                 1.2889,                0.98585,                0.98723,                0.98651,                0.85357,                0.62328,                0.28408,                 1.1603,              0.0085942,              0.0085942,              0.0085942
                    215,                0.77632,                0.45058,                  1.293,                 0.9877,                0.99072,                0.98885,                 0.8548,                0.62408,                0.27519,                 1.1612,              0.0085876,              0.0085876,              0.0085876
                    216,                0.77266,                0.45504,                 1.3002,                0.98607,                0.98967,                0.98655,                0.84759,                0.63764,                0.28472,                 1.1698,               0.008581,               0.008581,               0.008581
                    217,                0.77217,                 0.4514,                 1.2926,                0.98936,                0.98801,                0.98915,                0.85087,                 0.6308,                0.28322,                 1.1591,              0.0085744,              0.0085744,              0.0085744
                    218,                0.76713,                0.44635,                 1.2967,                 0.9888,                0.98533,                0.98883,                0.85273,                0.63197,                0.28302,                 1.1623,              0.0085678,              0.0085678,              0.0085678
                    219,                0.77059,                0.46766,                 1.2964,                0.98517,                 0.9884,                0.98901,                0.85368,                0.62496,                0.27958,                 1.1552,              0.0085612,              0.0085612,              0.0085612
                    220,                0.76757,                0.45432,                 1.2924,                0.98838,                0.98391,                0.98761,                0.85529,                0.62129,                0.28742,                 1.1552,              0.0085546,              0.0085546,              0.0085546
                    221,                0.75068,                0.43847,                 1.2803,                0.98582,                0.98899,                0.98811,                 0.8574,                0.62348,                0.28248,                 1.1557,               0.008548,               0.008548,               0.008548
                    222,                0.76986,                 0.4563,                 1.3171,                0.98793,                0.98897,                0.98754,                0.85744,                0.61151,                0.27871,                 1.1456,              0.0085414,              0.0085414,              0.0085414
                    223,                0.75658,                 0.4432,                 1.3001,                0.98771,                 0.9874,                0.98812,                 0.8559,                0.61693,                0.28278,                 1.1477,              0.0085348,              0.0085348,              0.0085348
                    224,                0.74628,                0.44498,                 1.2927,                0.98666,                0.98997,                0.98688,                0.85135,                0.61328,                0.27971,                  1.144,              0.0085282,              0.0085282,              0.0085282
                    225,                0.75129,                0.43901,                 1.2888,                0.98783,                0.99003,                0.98763,                0.85835,                0.61897,                0.28292,                 1.1505,              0.0085216,              0.0085216,              0.0085216
                    226,                0.75493,                0.44204,                 1.2985,                0.98482,                 0.9923,                0.98801,                0.85146,                0.62951,                0.28099,                 1.1594,               0.008515,               0.008515,               0.008515
                    227,                0.74649,                0.43756,                 1.2863,                0.98394,                 0.9876,                0.98524,                0.85487,                0.61855,                0.28274,                 1.1509,              0.0085084,              0.0085084,              0.0085084
                    228,                0.77756,                 0.4574,                 1.3201,                0.98696,                0.98965,                0.98664,                0.85525,                0.61323,                0.27563,                 1.1425,              0.0085018,              0.0085018,              0.0085018
                    229,                0.75453,                 0.4428,                 1.2803,                0.98686,                0.98965,                 0.9871,                0.85353,                0.62036,                0.27761,                  1.151,              0.0084952,              0.0084952,              0.0084952
                    230,                0.73814,                0.42823,                 1.2662,                0.98586,                0.99055,                0.98805,                0.85589,                0.62295,                0.27801,                 1.1523,              0.0084886,              0.0084886,              0.0084886
                    231,                0.73667,                0.43602,                 1.2738,                0.98727,                0.98985,                0.98701,                0.85314,                0.62108,                0.27631,                 1.1552,               0.008482,               0.008482,               0.008482
                    232,                 0.7471,                0.44022,                  1.276,                0.98813,                0.98861,                0.98691,                0.85447,                 0.6174,                0.27164,                 1.1504,              0.0084754,              0.0084754,              0.0084754
                    233,                0.72818,                 0.4277,                 1.2648,                0.98606,                0.99154,                0.98939,                0.86209,                0.61043,                0.27221,                 1.1462,              0.0084688,              0.0084688,              0.0084688
                    234,                0.75231,                0.44646,                 1.2809,                0.98607,                0.98814,                0.98812,                0.85899,                0.61893,                0.28195,                 1.1529,              0.0084622,              0.0084622,              0.0084622
                    235,                0.73978,                0.43117,                 1.2934,                0.98788,                0.99061,                0.98663,                0.84966,                0.62112,                0.27855,                 1.1549,              0.0084556,              0.0084556,              0.0084556
                    236,                0.75224,                 0.4415,                  1.297,                0.98591,                0.98961,                 0.9883,                0.85903,                 0.6158,                 0.2746,                 1.1519,               0.008449,               0.008449,               0.008449
                    237,                0.75971,                0.44454,                 1.2967,                0.98678,                0.98721,                0.98842,                0.85812,                0.61533,                0.27785,                 1.1467,              0.0084424,              0.0084424,              0.0084424
                    238,                0.74021,                0.42582,                  1.264,                0.98633,                  0.986,                0.98725,                0.85022,                0.62016,                0.28026,                 1.1508,              0.0084358,              0.0084358,              0.0084358
                    239,                0.73671,                0.42883,                 1.2648,                0.98647,                0.98702,                0.98932,                0.85569,                0.62953,                0.28469,                 1.1609,              0.0084292,              0.0084292,              0.0084292
                    240,                0.73179,                 0.4278,                 1.2602,                0.98694,                0.98867,                0.98824,                0.85569,                0.61369,                0.27366,                  1.151,              0.0084226,              0.0084226,              0.0084226
                    241,                 0.7468,                0.44237,                  1.276,                0.98669,                0.99098,                0.98793,                0.84886,                0.63399,                0.28024,                 1.1649,               0.008416,               0.008416,               0.008416
                    242,                0.73455,                0.44078,                 1.2587,                0.98817,                0.98977,                0.98669,                0.85061,                0.62009,                0.27407,                 1.1562,              0.0084094,              0.0084094,              0.0084094
                    243,                0.75638,                0.47207,                 1.3203,                0.98708,                0.98919,                0.98743,                0.85514,                0.62439,                0.27685,                 1.1592,              0.0084028,              0.0084028,              0.0084028
                    244,                0.72789,                0.42628,                 1.2441,                0.98598,                0.99162,                0.98839,                0.85447,                0.63112,                0.27749,                 1.1626,              0.0083962,              0.0083962,              0.0083962
                    245,                0.74044,                0.43386,                 1.2836,                0.98986,                0.99051,                0.98867,                0.85841,                0.62133,                0.27401,                 1.1537,              0.0083896,              0.0083896,              0.0083896
                    246,                0.74583,                0.43336,                 1.2729,                0.99021,                 0.9883,                0.98887,                0.85636,                0.61964,                0.27147,                 1.1508,               0.008383,               0.008383,               0.008383
                    247,                0.73334,                0.43309,                 1.2711,                0.98839,                0.98746,                0.98961,                0.85676,                0.61962,                0.27653,                 1.1535,              0.0083764,              0.0083764,              0.0083764
                    248,                0.72604,                0.42239,                 1.2538,                0.98752,                0.98645,                0.98847,                 0.8533,                 0.6219,                0.27586,                  1.154,              0.0083698,              0.0083698,              0.0083698
                    249,                0.73633,                0.43115,                 1.2577,                0.98757,                0.99103,                0.98739,                0.85338,                0.61193,                0.26967,                 1.1484,              0.0083632,              0.0083632,              0.0083632
                    250,                0.73792,                0.42432,                 1.2729,                0.98688,                0.98934,                 0.9875,                0.85751,                0.60486,                0.27492,                 1.1369,              0.0083566,              0.0083566,              0.0083566
                    251,                0.72547,                0.42036,                 1.2464,                 0.9868,                0.99069,                0.98821,                0.85593,                0.62634,                0.26931,                 1.1594,                0.00835,                0.00835,                0.00835
                    252,                0.72722,                 0.4329,                 1.2614,                0.98696,                0.99117,                0.98932,                0.85481,                0.61509,                0.27223,                 1.1475,              0.0083434,              0.0083434,              0.0083434
                    253,                0.73176,                0.42595,                 1.2706,                0.98427,                0.98977,                0.98745,                0.85371,                0.62312,                0.28023,                 1.1546,              0.0083368,              0.0083368,              0.0083368
                    254,                 0.7225,                0.44169,                 1.2731,                0.98857,                0.98918,                0.98841,                0.85279,                0.61944,                 0.2716,                 1.1511,              0.0083302,              0.0083302,              0.0083302
                    255,                0.72109,                0.42523,                 1.2493,                0.98624,                0.99039,                0.98829,                0.85392,                0.62311,                0.27339,                 1.1551,              0.0083236,              0.0083236,              0.0083236
                    256,                0.73681,                0.43001,                 1.2722,                0.98953,                0.98984,                0.98746,                0.85279,                0.62633,                0.27711,                 1.1608,               0.008317,               0.008317,               0.008317
                    257,                0.72708,                0.42687,                 1.2611,                0.98666,                0.98948,                0.98762,                0.85554,                0.61109,                 0.2775,                 1.1479,              0.0083104,              0.0083104,              0.0083104
                    258,                0.74694,                0.43844,                 1.2934,                0.98471,                0.98712,                0.98722,                0.85045,                0.62123,                0.28318,                 1.1526,              0.0083038,              0.0083038,              0.0083038
                    259,                0.71901,                0.41882,                   1.24,                0.98808,                0.98967,                0.98779,                0.85771,                0.60739,                0.26714,                 1.1373,              0.0082972,              0.0082972,              0.0082972
                    260,                0.73166,                0.42379,                 1.2637,                0.98919,                0.98999,                0.98815,                0.85352,                0.61583,                0.27479,                 1.1476,              0.0082906,              0.0082906,              0.0082906
                    261,                0.71486,                0.41535,                 1.2546,                0.98726,                0.99226,                0.98849,                 0.8575,                0.61129,                0.27137,                  1.147,               0.008284,               0.008284,               0.008284
                    262,                0.72881,                0.45774,                 1.2731,                0.98566,                0.99017,                0.98712,                0.85173,                0.61555,                0.27602,                 1.1503,              0.0082774,              0.0082774,              0.0082774
                    263,                0.72384,                0.41804,                 1.2536,                 0.9835,                0.98805,                0.98839,                0.85527,                0.61016,                0.27384,                 1.1502,              0.0082708,              0.0082708,              0.0082708
                    264,                0.72606,                0.42776,                 1.2916,                0.98658,                0.98972,                0.98747,                0.85417,                0.61702,                 0.2757,                 1.1515,              0.0082642,              0.0082642,              0.0082642
                    265,                0.72439,                  0.434,                 1.2761,                0.98861,                0.98755,                0.98845,                0.85806,                0.60629,                0.27083,                 1.1408,              0.0082576,              0.0082576,              0.0082576
                    266,                0.71435,                0.41532,                 1.2334,                 0.9883,                0.99157,                0.98937,                0.85853,                0.61221,                 0.2729,                 1.1483,               0.008251,               0.008251,               0.008251
                    267,                0.71072,                0.41476,                 1.2585,                0.98665,                0.99119,                0.98899,                0.86175,                0.60898,                0.26816,                 1.1437,              0.0082444,              0.0082444,              0.0082444
                    268,                0.73028,                0.41824,                 1.2677,                0.98776,                 0.9923,                0.98769,                0.85403,                0.62172,                0.27366,                 1.1523,              0.0082378,              0.0082378,              0.0082378
                    269,                0.73664,                 0.4225,                 1.2881,                0.98589,                0.98928,                 0.9869,                0.85239,                0.62551,                0.27265,                 1.1588,              0.0082312,              0.0082312,              0.0082312
                    270,                0.72531,                0.41963,                 1.2557,                 0.9878,                 0.9899,                0.98973,                0.85828,                0.61447,                0.27107,                 1.1535,              0.0082246,              0.0082246,              0.0082246
                    271,                0.71639,                0.42261,                 1.2607,                0.98786,                0.98708,                 0.9889,                0.86328,                0.60732,                0.26828,                 1.1435,               0.008218,               0.008218,               0.008218
                    272,                0.76105,                0.42324,                 1.3431,                 0.9881,                0.98808,                0.98638,                0.86027,                0.60972,                0.26825,                 1.1421,              0.0082114,              0.0082114,              0.0082114
                    273,                0.76099,                0.51543,                  1.284,                0.98827,                0.98984,                 0.9883,                 0.8555,                0.61663,                0.27333,                 1.1503,              0.0082048,              0.0082048,              0.0082048
                    274,                0.72594,                0.42002,                 1.2564,                0.98634,                 0.9894,                0.98756,                0.85836,                0.60787,                0.27185,                 1.1424,              0.0081982,              0.0081982,              0.0081982
                    275,                0.71484,                0.40974,                 1.2596,                 0.9884,                0.98573,                0.98796,                0.86329,                0.59708,                0.27074,                 1.1309,              0.0081916,              0.0081916,              0.0081916
                    276,                0.73679,                0.45371,                 1.2668,                0.98669,                0.98731,                0.98815,                0.85976,                0.60687,                0.26795,                 1.1406,               0.008185,               0.008185,               0.008185
                    277,                0.71615,                0.42593,                 1.2517,                0.98576,                0.98542,                 0.9873,                0.86168,                0.59655,                0.27471,                 1.1344,              0.0081784,              0.0081784,              0.0081784
                    278,                0.73316,                0.42019,                 1.2788,                0.98451,                0.98595,                0.98764,                0.86051,                0.60202,                0.26987,                 1.1417,              0.0081718,              0.0081718,              0.0081718
                    279,                 0.7121,                0.42632,                 1.2535,                0.98667,                0.98542,                 0.9878,                0.85957,                0.61276,                 0.2758,                 1.1468,              0.0081652,              0.0081652,              0.0081652
                    280,                 0.7155,                0.41991,                 1.2493,                0.98601,                0.98784,                0.98801,                0.85566,                0.62152,                0.27262,                 1.1549,              0.0081586,              0.0081586,              0.0081586
                    281,                0.71881,                 0.4197,                 1.2425,                0.98839,                0.98848,                0.98854,                0.85743,                0.61265,                0.27178,                 1.1423,               0.008152,               0.008152,               0.008152
                    282,                 0.7171,                0.42826,                 1.2827,                0.98649,                0.98795,                0.98754,                0.85356,                0.60941,                0.27322,                 1.1453,              0.0081454,              0.0081454,              0.0081454
                    283,                0.70329,                0.40698,                 1.2358,                0.99035,                0.98593,                0.98897,                0.85874,                0.61325,                0.26968,                 1.1448,              0.0081388,              0.0081388,              0.0081388
                    284,                0.71856,                0.41651,                 1.2404,                 0.9845,                0.98504,                0.98926,                0.85821,                0.61878,                   0.27,                 1.1489,              0.0081322,              0.0081322,              0.0081322
                    285,                0.70221,                0.40775,                 1.2216,                0.98682,                0.98683,                0.98768,                0.85495,                0.61792,                0.27523,                 1.1538,              0.0081256,              0.0081256,              0.0081256
                    286,                0.69839,                0.40976,                 1.2281,                0.98501,                0.99018,                0.98741,                0.85735,                0.61335,                0.27201,                 1.1425,               0.008119,               0.008119,               0.008119
                    287,                 0.7071,                0.41086,                 1.2312,                0.98316,                0.98956,                0.98728,                0.85442,                0.62512,                0.27555,                 1.1564,              0.0081124,              0.0081124,              0.0081124
                    288,                0.71362,                0.44356,                 1.2514,                 0.9855,                0.98702,                0.98791,                0.85775,                 0.6136,                0.27271,                 1.1512,              0.0081058,              0.0081058,              0.0081058
                    289,                0.71554,                 0.4096,                  1.249,                0.98861,                0.98544,                0.98882,                0.85518,                0.61466,                 0.2698,                 1.1489,              0.0080992,              0.0080992,              0.0080992
                    290,                0.69836,                0.41009,                 1.2577,                 0.9868,                0.98586,                0.98922,                0.85678,                0.60878,                0.26651,                 1.1425,              0.0080926,              0.0080926,              0.0080926
                    291,                0.71674,                0.41921,                 1.2502,                0.98718,                0.98748,                0.98953,                0.86323,                0.60618,                0.26768,                 1.1439,               0.008086,               0.008086,               0.008086
                    292,                0.70412,                0.41637,                 1.2291,                0.98803,                0.98491,                0.98852,                0.85941,                0.61777,                0.26904,                 1.1531,              0.0080794,              0.0080794,              0.0080794
                    293,                0.74762,                0.44257,                 1.3485,                0.97709,                0.98921,                0.98777,                 0.8594,                0.61186,                0.27411,                 1.1464,              0.0080728,              0.0080728,              0.0080728
                    294,                0.69301,                0.40012,                 1.2308,                0.98333,                0.98772,                0.98806,                0.85693,                0.61853,                0.27223,                 1.1489,              0.0080662,              0.0080662,              0.0080662
                    295,                0.69482,                0.40363,                 1.2118,                0.98353,                0.98427,                0.98708,                0.86127,                0.61352,                0.27793,                 1.1451,              0.0080596,              0.0080596,              0.0080596
                    296,                0.71245,                0.41717,                 1.2771,                0.98562,                0.98638,                0.98789,                0.85652,                0.60759,                0.27071,                 1.1406,               0.008053,               0.008053,               0.008053
                    297,                0.69709,                0.41095,                 1.2259,                0.99031,                0.98506,                0.98841,                0.85718,                0.61056,                0.27094,                 1.1425,              0.0080464,              0.0080464,              0.0080464
                    298,                0.70838,                0.41804,                 1.2358,                0.98714,                0.98393,                0.98931,                0.85957,                  0.607,                0.27209,                 1.1384,              0.0080398,              0.0080398,              0.0080398
                    299,                0.68271,                0.39516,                 1.2083,                0.98723,                0.98641,                0.98865,                0.85999,                 0.6097,                0.26458,                 1.1421,              0.0080332,              0.0080332,              0.0080332
                    300,                0.69666,                0.39937,                 1.2199,                0.98731,                0.98799,                0.98627,                0.85835,                0.61282,                0.26907,                 1.1463,              0.0080266,              0.0080266,              0.0080266
                    301,                0.68242,                 0.3949,                 1.2076,                0.98625,                0.98806,                0.98699,                0.86213,                0.60555,                0.26657,                 1.1373,                0.00802,                0.00802,                0.00802
                    302,                0.69703,                0.40514,                 1.2343,                0.98785,                 0.9892,                0.98839,                0.86132,                0.61379,                0.26531,                 1.1503,              0.0080134,              0.0080134,              0.0080134
                    303,                0.70245,                0.39911,                  1.236,                0.98721,                0.98925,                0.98798,                0.85489,                0.61386,                 0.2672,                 1.1471,              0.0080068,              0.0080068,              0.0080068
                    304,                0.68418,                0.39577,                 1.2119,                0.98701,                0.98792,                0.98864,                0.86056,                0.61324,                0.26632,                 1.1444,              0.0080002,              0.0080002,              0.0080002
                    305,                0.68389,                0.38945,                 1.2134,                0.98368,                0.98977,                0.98735,                 0.8594,                0.61282,                 0.2674,                 1.1456,              0.0079936,              0.0079936,              0.0079936
                    306,                0.71669,                0.41238,                 1.2589,                0.98585,                0.98792,                0.98686,                0.85753,                0.61832,                0.27649,                 1.1448,               0.007987,               0.007987,               0.007987
                    307,                0.69497,                 0.4081,                 1.2447,                0.98493,                0.98796,                0.98638,                0.86145,                0.61114,                0.27574,                 1.1393,              0.0079804,              0.0079804,              0.0079804
                    308,                0.69412,                0.39375,                 1.2189,                 0.9847,                 0.9894,                0.98736,                0.86057,                0.60893,                 0.2642,                 1.1433,              0.0079738,              0.0079738,              0.0079738
